package,count
soma,3003
SomaDataIO,5011
somaticflags,843
SOMbrero,4762
someMTP,8157
SOMEnv,1949
SOMMD,473
sommer,87946
SOMnmR,1242
sonar,1864
SongEvo,1586
sonicLength,3055
sonicscrewdriver,32268
sonify,1979
sooty,189
SOP,2860
SOPC,3159
SOPIE,2621
soptdmaeA,2037
soql,1816
SOR,1776
sorcering,5427
sorocs,5300
SorptionAnalysis,1513
sortable,33791
sorvi,3021
sos,19755
sotkanet,5285
sotu,5028
sound,4862
soundClass,1968
soundecology,5666
SoundexBR,1989
soundgen,11575
SoundShape,3422
SoupX,17426
sourcetools,4310297
SouthParkRshiny,1817
sovereign,2902
sox,2923
SoyNAM,3308
SoyURT,1590
sp,2591512
SP2000,2934
sp23design,2763
spaa,7258
spAbundance,5657
SpaCCI,1265
spacefillr,74015
spaceNet,2024
spacesRGB,5254
spacesXYZ,32069
spacetime,163310
SpaceTimeBSS,5365
SpaCOAP,1112
spacyr,25863
SPADAR,1729
spAddins,2096
SpadeR,3509
SpaDES.core,10941
SpaDES,4413
SpaDES.tools,12690
spaero,2816
spagmix,4603
spam,696103
spam64,21098
spaMM,30469
spanish,1948
spanishoddata,171
spANOVA,2058
spant,11486
sparcl,6268
spark.sas7bdat,11795
sparkavro,2363
sparkbq,2802
sparkhail,1643
sparkline,154444
sparklyr.flint,9762
sparklyr,712005
sparklyr.nested,425473
sparktex,1959
sparktf,1669
sparkwarc,1986
sparkxgb,14398
sparr,15782
SPARRAfairness,2576
sparrpowR,3369
SparseBiplots,1971
SparseChol,3681
sparseCov,1444
SparseDC,2430
sparseDFM,3156
sparsediscrim,15806
sparseEigen,5320
sparseFLMM,7107
SparseFunClust,1878
sparsegl,4919
SparseGrid,22827
sparseHessianFD,3713
sparseIndexTracking,5869
sparseinv,6378
sparseLDA,15638
SparseLPM,1633
sparseLRMatrix,1807
sparseLTSEigen,2686
SparseM,3643765
sparseMatEst,1655
SparseMDC,1592
SparseMSE,1892
sparseMVN,5677
sparsenet,3461
sparsepca,19143
sparsepp,2334
sparseR,2786
sparsereg,2077
sparseSEM,3339
sparsestep,2071
sparsesvd,25792
sparseSVM,2250
sparsevb,2053
sparsevctrs,3435
SparseVFC,2357
sparsio,1647
sparta,4285
SPARTAAS,2339
sparvaride,1535
SPAS,2378
spass,1985
spate,3066
SpatEntropy,3815
SPAtest,13728
SpatFD,3260
SpatGC,1236
spatgeom,2014
spatgraphs,4508
SpatGRID,1857
spaths,3133
spatial,313086
SpatialAcc,2654
SpatialBSS,3677
spatialCovariance,3880
SpatialDDLS,4964
spatialEco,21133
SpatialEpi,9994
SpatialExtremes,9887
SpatialGEV,2394
SpatialGraph,2246
spatialising,1843
SpatialKDE,5554
SpatialKWD,2848
SpatialNP,3894
SpatialPack,7075
SpatialPOP,2339
SpatialPosition,5340
spatialprobit,5358
SpatialRDD,2562
spatialreg,102170
SpatialRegimes,2647
spatialRF,3599
spatialrisk,6509
SpatialRoMLE,1578
spatialsample,8876
spatialTIME,6701
SpatialTools,5982
SpatialVS,1678
SpatialVx,6393
spatialwarnings,3495
spatialwidget,26136
SpatMCA,20340
SpaTopic,5853
SpatPCA,20996
spatPomp,4638
SpATS,22548
spatsoc,5193
spatstat.data,560193
spatstat.explore,598916
spatstat,201603
spatstat.geom,696442
spatstat.gui,2726
spatstat.Knet,3096
spatstat.linnet,170335
spatstat.local,3572
spatstat.model,170231
spatstat.random,582043
spatstat.sparse,450865
spatstat.univar,310318
spatstat.utils,603872
spatsurv,10992
SPB,2689
spbabel,4180
spbal,4043
spBayes,13476
spBayesSurv,6061
spBFA,2675
spBPS,1019
Spbsampling,4035
spc,10256
spc4sts,3498
spcadjust,2278
SPCALDA,1749
SPCAvRP,1925
SPCDAnalyze,1570
SPCompute,2640
spconf,890
spcosa,6520
spcov,3103
spCP,2525
spcr,4011
spd,103001
spData,302516
spDates,2760
spdep,418346
spdesign,2826
spdl,15304
spdownscale,6064
spduration,2931
spdynmod,2961
speakeasyR,1192
speakr,3713
speaq,5757
spearmanCI,5748
spec,4229
speccurvieR,2538
SpecDetec,1517
SpecHelpers,6847
SPECIES,4630
specieschrom,2308
SPECK,2705
specklestar,1586
specr,3495
specs,5910
SpecsVerification,6123
spectacles,3175
spectator,1967
spectr,2722
spectral,4254
spectralAnomaly,517
SpectralClMixed,2441
spectralGP,2429
SpectralMap,1561
spectralR,1908
Spectran,2226
spectre,2735
spectrino,1196
spectrolab,3397
Spectrum,5315
sped,2750
spedecon,2823
SPEDInstabR,3487
spEDM,191
speech,2721
speechbr,2517
speedglm,64436
speedyBBT,852
speedycode,2593
speedytax,2094
spef,3170
speff2trial,3002
SPEI,23549
spellcheckr,2393
spelling,1096720
spemd,1668
sperich,2418
sperrorest,6104
SpeTestNP,1856
SPEV,2594
spex,3667
spfa,1704
spfda,2471
spfilteR,3102
spFSR,2688
spFW,1636
spGARCH,3283
spgs,4916
spgwr,28664
spheredata,1106
SphereOptimize,1525
spherepc,3079
sphereplot,9090
spheresmooth,1331
SphericalCubature,3171
sphet,7551
sphunif,2936
SpiceFP,2306
spider,3663
spiderbar,22482
spidR,2373
SPIGA,1597
spikes,1770
spikeslab,12188
spikeSlabGAM,5659
Spillover,4739
SPINA,1615
spINAR,2739
spinBayes,2150
spind,3784
spinebil,116
spinifex,4347
spinner,2546
spinyReg,1485
spiralize,5955
spiritR,1739
spiro,3239
splancs,121410
splash,3216
spldv,2892
SPLICE,3222
splineCox,141
splines2,68363
splinetree,2597
Splinets,3297
SPlit,2977
splitfngr,2846
SplitGLM,2713
splithalf,4001
splithalfr,9371
SplitKnockoff,3382
SplitReg,1898
splitSelect,2415
SplitSplitPlot,1794
splitstackshape,74502
splitTools,15387
splm,22980
splmm,3190
splot,3294
spls,55334
splus2R,133012
splusTimeDate,3424
splusTimeSeries,1990
splutil,8233
spm,3360
spm2,2934
spMaps,3290
spMC,4810
spmodel,7725
spmoran,7764
spnaf,2971
spNetwork,5689
SpNMF,1684
spnn,1999
spNNGP,4155
spocc,38190
spOccupancy,10513
spoiler,2024
spongebob,2064
spongecake,1703
spooky,2606
spork,4281
sport,3238
SPORTSCausal,2199
SportsTour,1839
sportyR,6860
spotidy,1741
spotifyr,10657
spotoroo,3532
SPOUSE,2257
SPPcomb,1548
spphpr,133
SpPOP,7492
spqdep,1669
spray,6567
SPREDA,2266
SPreg,1836
spreval,1764
sprex,2899
springer,3246
springpheno,1860
spRingsteen,2244
sprintr,1634
SPRT,193
sprtt,2529
sps,3185
spsComps,11631
spselect,2072
SPSL,2082
SPSP,2452
spStack,599
spsur,5283
spsurv,1693
spsurvey,10905
spsUtil,5641
spTDyn,3224
SpTe2M,2383
spThin,17815
spTimer,7046
sptotal,3187
spup,2709
spuRs,5092
SPYvsSPY,1625
SQI,2330
SQL,3361
sqlcaser,1735
sqldf,372538
sqlhelper,1616
sqlHelpers,2831
sqliter,2622
sqliteutils,1707
SQLove,2454
sqlparseR,1759
SqlRender,42882
sqlscore,2234
sqlstrings,2085
sqltargets,2224
SQMtools,4274
SQN,2866
SQRL,6255
squant,3421
SQUAREM,1434370
squash,6794
SqueakR,1865
squid,2905
sr,2054
sra,3869
srcpkgs,1083
srcr,2482
SRCS,1939
sRDA,1742
sRdpData,1500
sreg,3066
sregsurvey,8165
srlars,1980
srm,2267
sRNAGenetic,1973
srp,1928
srppp,864
SRS,5155
srt,2788
SRTsim,2363
SRTtools,1788
srvyr,50211
ss3sim,6415
ssaBSS,2242
ssanv,26171
SSBtools,13304
ssc,2460
sscor,1751
ssd4mosaic,1198
ssddata,4055
SSDforR,10227
ssdGSA,1037
SSDM,5696
sSDR,1783
ssdtools,7015
SSEparser,10283
ssev,1637
ssfa,4277
ssfit,2171
SSGL,1780
ssgraph,8931
ssh,22873
SSHAARP,9220
Sshaped,2646
sshicm,190
sship,4423
ssifs,3094
SSIMmap,2448
ssimparser,1741
ssize.fdr,4046
ssizeRNA,4279
SSLASSO,2135
SSM,1594
ssmn,1965
ssmodels,2137
ssMousetrack,2494
ssMRCD,2158
ssmrob,4826
ssmsn,1557
ssMutPA,1608
SSN2,4898
SSNbayes,2561
SSNbler,621
SSOSVM,1573
SSP,1889
SSplots,2572
sspm,117
sspse,4268
ssr,1899
SSRA,2051
ssrm.logmer,1578
SSRMST,1987
ssrn,1570
SSRTcalc,1434
sss,4504
SSsimple,2333
Sstack,1523
sstvars,4804
SSVS,2643
ssw,1704
ssym,3422
st,9874
sta,1952
stabiliser,2732
stability,6022
StabilityApp,876
StabilizedRegression,1835
stabilo,1945
stable,132860
stabledist,373855
StableEstim,9029
stableGR,3042
stablelearner,19015
stablespec,5562
stabm,15549
stabs,42289
staccuracy,1113
stackgbm,4385
StackImpute,2559
stacking,2448
stacks,28345
stacomirtools,2806
stagedtrees,3108
stagePop,2301
staggered,7654
StakeholderAnalysis,1732
StAMPP,14104
stampr,2665
stan4bart,5191
STAND,1985
standardize,7060
standardlastprofile,1806
standartox,3125
standby,2877
StanHeaders,890541
StanMoMo,3386
stapler,2007
staplr,5456
staRdom,6388
STAREG,2164
stargazer,607576
starm,1563
starma,3277
starnet,2898
starry,2437
stars,447829
starschemar,6525
starsExtra,5670
starsTileServer,2482
STARTdesign,1703
starter,6236
startR,4662
STARTS,3601
startup,75575
startupmsg,40458
starvars,3130
starvz,3534
starwarsdb,3365
STAT,9130
STAT2,2809
Stat2Data,27423
Statamarkdown,5047
statar,14159
statBasics,3054
statcheck,3605
statcodelists,1832
statcomp,2403
statConfR,2524
STATcubeR,508
StatDA,4799
StatDataML,5564
statebins,10573
StateLevelForest,1784
states,5444
statespacer,4740
statforbiology,645
statgenGWAS,8938
statgenGxE,7557
statgenHTP,4303
statgenIBD,5489
statgenMPP,4327
statgenQTLxT,3129
statgenSTA,10363
statGraph,3594
staticryptR,897
stationaRy,2911
statip,137964
statisfactory,3860
StatMatch,15838
statmod,730965
statnet.common,257327
statnet,33147
statnetWeb,3510
statnipokladna,3385
StatPerMeCo,1484
statprograms,1581
statpsych,5227
statquotes,2942
StatRank,3303
stats19,15529
stats4teaching,4162
statsearchanalyticsr,2127
statsExpressions,139132
statsr,36278
statswalesr,2778
StatTeacherAssistant,985
STB,2982
stbl,1044
stcos,7539
stcov,1533
stcpR6,1674
stddiff,14677
stdmod,5767
stdReg,7142
stdReg2,781
stdvectors,5369
steadyICA,6828
steepness,2734
SteinIV,2898
stelfi,2512
stellaR,2670
StemAnalysis,2420
stemmatology,1800
StempCens,2483
stencilaschema,6083
stenR,2805
StepBeta,3196
STEPCAM,2137
stepcount,526
stepdownfdp,2250
stepgbm,1762
StepGWR,1836
stepjglm,8293
stepmixr,2987
stepp,5974
SteppedPower,6315
stepPenal,1977
stepPlr,14913
stepR,4905
StepReg,43480
steprf,2003
steps,2614
StepSignalMargiLike,1672
stepSplitReg,2904
StepwiseTest,2309
StereoMorph,5692
stevedata,7519
stevedore,4735
stevemisc,6270
stevetemplates,5162
stevethemes,2063
stfit,2098
STFTS,2842
stgam,1599
sticky,10910
stickyr,2434
STICr,459
SticsRFiles,5384
stilt,2027
stim,2329
stima,2402
stinepack,143545
stlARIMA,2300
stlELM,2304
stlnpp,3328
stlplus,18673
stlTDNN,1606
stm,51974
stmgp,2796
stmgui,1834
stminsights,4173
StMoMo,7713
StMoSim,2340
STMotif,3147
STMr,2623
stocc,2063
StochBlock,2231
stochLAB,2120
stochQN,3436
stochvol,18773
stochvolTMB,2933
stockAnalyst,3905
StockDistFit,2414
stockR,2088
stocks,2555
stodom,1775
stoichcalc,3833
stokes,3932
STOPES,1870
stopp,5476
stoppingrule,2938
stops,4221
stopwords,157751
Storm,2119
StormR,2230
storr,36770
stortingscrape,2057
stoRy,3160
storywranglr,2325
stosim,2055
STPGA,3125
stplanr,21287
stpm,4443
stpp,5134
stpphawkes,1808
stppSim,4145
stR,9718
str2str,5915
StrainRanking,1706
strand,3150
stranslate,7884
strap,10739
strat,1648
strata,262
strata.MaxCombo,1775
stratallo,2887
stratamatch,4847
stratastats,2261
stratbr,1907
strategicplayers,2867
Strategy,1701
stratEst,3018
StrathE2E2,1867
stratification,12489
StratifiedBalancing,2001
StratifiedMedicine,3327
StratifiedRF,1994
StratifiedSampling,1479
stratifiedyh,471
StratigrapheR,5735
StratPal,805
StratSel,2089
STraTUS,2314
straweib,1692
strawr,17334
stray,2810
STREAK,2518
stream,10392
streambugs,2590
streamDAG,7506
streamDepletr,2204
StreamMetabolism,4134
streamMOA,7888
streamR,36766
streetscape,2996
StReg,1885
stressaddition,1816
stressor,6500
stressr,1653
StressStrength,1736
strex,28544
strider,2054
String2AdjMatrix,1648
string2path,5222
stringdist,655023
stringfish,138117
stringformattr,2006
stringi,11078299
stringmagic,165942
stringr,12640109
stringstatic,2127
stringx,3868
strip,26740
stripless,1960
striprtf,47060
stRoke,4137
StroupGLMM,2312
strs,594
strucchange,405779
strucchangeRcpp,7307
structree,2134
structSSI,705
StructuralDecompose,2826
StructureMC,1573
strvalidator,5776
sts,1024
sTSD,124
stuart,2847
studentlife,2353
studyStrap,1736
StuteTest,770
STV,3005
stxplore,2106
styler,755372
stylest2,1085
stylo,11982
subdetect,3138
subformula,1509
subgroup,1607
SubgrpID,2101
subgxe,1536
subincomeR,149
submax,1589
subplex,63582
subrank,3412
subsampling,844
subscore,3539
subscreen,3816
subselect,30820
subsemble,2961
SubTite,3550
SubTS,2254
SubtypeDrug,3356
SubVis,2190
success,5073
sudachir,1993
suddengains,3360
sudoku,3788
sudokuAlt,3007
SudokuDesigns,716
SuessR,4397
sufficientForecasting,2755
sugarbag,2478
sugarglider,1051
suggests,7083
sugrrants,8550
SumcaVer1,747
sumFREGAT,3645
summariser,3995
SummaryLasso,1879
summarytools,254456
SUMMER,49876
SUMO,1053
sumR,2894
sumSome,1966
sunburstR,14750
suncalc,39483
SunCalcMeeus,175
Sunclarco,1533
SunsVoc,2635
suntools,15853
supclust,3185
super,324
superb,7431
superbiclust,4208
SuperCell,1615
supercells,4952
supercompress,2070
superdiag,2330
SuperExactTest,3344
SuperGauss,3581
superheat,12843
SuperLearner,49745
supernova,9648
superpc,48616
SuperpixelImageSegmentation,3759
Superpower,6450
SuperRanker,2396
supervisedPRIM,1924
SupMZ,5428
SuppDists,217703
support.BWS,7683
support.BWS2,11477
support.BWS3,4203
support.CEs,10888
support,1254
supportR,5480
sur,10386
surbayes,1901
sure,6922
sureLDA,1610
SuRF.vs,1708
surface,3606
SurfaceTortoise,3246
SurfRough,646
surreal,710
Surrogate,12977
SurrogateBMA,1571
SurrogateOutcome,2066
SurrogateParadoxTest,193
SurrogateRank,2204
SurrogateRegression,2796
SurrogateTest,2319
surrosurv,3403
surrosurvROC,1523
surtvep,1863
surv2sampleComp,2530
survAH,2206
survAUC,27754
survAWKMT2,1640
survBootOutliers,1690
survC1,9225
survcompare,2453
SurvCorr,2282
survCurve,1758
SurvDisc,2021
surveil,3827
surveillance,20439
survELtest,1943
SurvEval,1258
survex,4950
survexp.fr,2669
survey,765509
surveybootstrap,2683
SurveyCC,2279
surveyCV,2930
surveydata,3483
SurveyDefense,1139
surveydown,1069
surveyexplorer,7443
surveygraph,4286
surveynnet,167
surveyplanning,5930
surveyPrev,2086
surveysd,3974
surveytable,2687
surveyvoi,8511
survHE,7001
SurvHiDim,2223
survIDINRI,7571
survidm,2496
SurviMChd,1802
survival,1513224
survival.svb,2076
SurvivalClusteringTree,2320
survivalmodels,8325
survivalMPL,6730
survivalMPLdc,1816
survivalPLANN,795
survivalREC,1738
survivalROC,32573
survivalSL,2760
survivalsvm,6804
SurvivalTests,1863
survivalVignettes,1198
survivoR,5781
SurvLong,4648
SurvMA,1492
SurvMetrics,11262
SurvMI,2041
survminer,416981
survMisc,243020
survmixer,2274
survML,3442
survobj,3921
survout,2657
survParamSim,2561
survPen,7793
survPresmooth,15167
SurvRegCensCov,6006
survRM2,13921
survRM2adapt,1897
survRM2perm,1565
survSAKK,621
survSens,1871
survsim,4865
survSNP,3767
SurvSparse,1789
survSpearman,2155
survstan,3545
SurvTrunc,1844
SUSENAS,207
susieR,24832
susographql,7284
SUSY,2297
sValues,2091
svars,10793
svd,34196
svDialogs,64008
svDialogstcltk,2345
SVDNF,5072
SVEMnet,550
svenssonm,1610
svglite,1280479
svgPanZoom,9818
svgtools,6229
svGUI,50188
svgViewR,4102
svHttp,2446
svIDE,2375
svines,3740
svKomodo,2807
SVMD,553
svMisc,21162
SVMMaj,1774
svmpath,4845
SVN,2461
svplots,1984
svrep,8140
svrpath,1679
svs,10643
svSocket,10724
svSweave,3080
svTools,2744
svUnit,69249
svWidgets,2383
svycdiff,727
svydiags,4297
svylme,9412
SvyNom,2476
svyROC,1012
svyVarSel,429
svyVGAM,4359
svyweight,1799
swa,1629
swag,2020
swagger,353162
swamp,2712
swaprinc,2285
swaRm,2232
swaRmverse,1536
swatches,1950
swCRTdesign,3955
swdft,1953
swdpwr,3703
sweater,5527
sweep,192952
SweepDiscovery,1769
sweidnumbr,3223
swephR,3794
swfscDAS,3530
swfscMisc,24508
swgee,2119
SWIM,2267
SwimmeR,4668
swimplot,8789
swipeR,2908
swirl,180668
swirlify,4022
SwissAir,5473
swissparl,7742
switchcase,1673
switchr,6512
switchSelection,2776
SWMPr,7030
SWTools,3227
sylcount,4717
syllabifyr,1712
syllogi,3653
sylly.en,35165
sylly,38310
sym.arma,2095
symbol.equation.gpt,2485
symbolicDA,3351
SymbolicDeterminants,2379
symbolicQspray,2020
symDMatrix,4132
symengine,20271
symmetry,6695
symmoments,10732
symphony,4840
symptomcheckR,2072
symSEM,2210
SymTS,3500
syn,2947
synchronicity,21059
synchrony,2940
SynchWave,1996
SyncMove,1475
SyncRNG,2326
SYNCSA,4788
SynDI,2080
synMicrodata,2564
synr,3548
syntaxr,1611
syntenyPlotteR,2155
Synth,22020
synthesis,10137
synthesisr,4747
synthesizer,2547
SynthETIC,4364
synthpop,22126
SynthTools,2062
syrup,1015
sys,8303503
SyScSelection,1682
sysfonts,278519
sysid,2163
syslognet,14332
Sysrecon,2658
systemfit,128454
systemfonts,9388618
SystemicR,1777
systemicrisk,4642
syt,4479
syuzhet,141680
T2DFitTailor,1617
T2EQ,1769
T2Qv,1825
T4cluster,2757
T4transport,2702
tab,11856
Taba,2280
tabbycat,2419
taber,1862
tabit,1648
tablaxlsx,3382
table.express,4702
table.glue,3025
table1,112612
Table1Heatmap,2452
tablecompare,2773
tabledown,3358
tableeasy,2716
TableHC,1619
tableHTML,93716
tableMatrix,2562
TableMonster,1956
tableone,187829
tablerDash,3344
tables,172371
tablesgg,2688
tablespan,191
tablet,5667
TableToLongForm,2139
tablexlsx,4713
tabnet,10365
taboolaR,2237
tabr,3977
tabshiftr,2457
tabula,7269
tabulapdf,25851
tabularaster,4782
tabularmaps,1679
tabularMLC,2140
tabulator,3370
tabulog,1568
tabuSearch,2477
tabxplor,9359
tacmagic,2253
tactile,4031
TAD,242
tada,1565
TAF,5039
TAG,2388
tagcloud,6707
tagr,2594
tagtools,2624
TailClassifier,2313
tailDepFun,2274
tailloss,1570
TailRank,5060
tailTransform,2662
taipan,1731
talkr,712
TAM,47023
tame,1492
tanaka,5387
TANDEM,2319
TangledFeatures,3116
tangram,3641
tangram.pipe,2453
TapeR,2999
TapeS,2108
tapkee,1972
tapLock,1062
tapnet,1741
TAQMNGR,2547
TAR,6500
tarchetypes,35173
tardis,2489
targeted,13685
targets,148406
Tariff,2565
TAShiny,1709
tashu,1765
taskscheduleR,11068
tastypie,2823
tatest,1863
tatoo,3548
tatooheene,133
tau,42943
tauProcess,2156
TauStar,817
tauturri,1675
taxa,6846
taxadb,12014
taxalight,7308
TaxaNorm,1828
TaxicabCA,1721
taxize,154545
taxizedb,3199
taxlist,5049
taxnames,826
taxonomizr,7882
taxotools,3483
taylor,6150
TaylorRussell,1890
tayloRswift,2776
tbd,1569
tbea,1318
TBEST,2576
TBFmultinomial,1862
tbl2xts,13334
tbm,3133
tboot,2084
TBox,1366
TBRDist,2429
tbrf,2900
TCA,3188
tcftt,1473
TCGAretriever,3516
tcgaViz,2755
TcGSA,3634
TCHazaRds,2487
tci,2829
TCIApathfinder,2472
TCIU,3898
tcl,2848
tcltk2,175044
tclust,29559
Tcomp,2485
tcpl,12352
tcplfit2,5845
td,3204
TDA,7066
TDAkit,2620
TDApplied,4741
TDAstats,3655
tdata,2462
tdaunif,2137
TDAvec,2284
TDbook,10955
TDboost,3158
TDCM,1362
tdcmStan,1977
TDCor,1673
tdigest,11589
TDLM,2606
TDPanalysis,1979
tdr,2537
tdROC,3251
tdsa,2127
tdsc,2772
TDSTNN,753
tdthap,4568
TE,1876
tea,2464
TeachHist,2491
TeachingDemos,176229
TeachingSampling,25020
teal.code,5599
teal.data,8567
teal,5884
teal.logger,6451
teal.modules.clinical,6833
teal.modules.general,2757
teal.reporter,6863
teal.slice,8194
teal.transform,3600
teal.widgets,5664
tealeaves,3170
teamcolors,3138
tectonicr,2619
teda,1629
tehtuner,2113
teigen,3510
Tejapi,1677
telegram.bot,17590
telegram,16855
telemetR,2307
telescope,1043
TELP,2023
telraamStats,1193
TempCont,1556
tempdisagg,24209
temperatureresponse,1843
templateICAr,63501
templates,3732
templr,2307
Temporal,2696
TemporalGSSA,2555
tempR,5662
TempStable,2529
tempted,1679
Tendril,2578
tenispolaR,1604
tenm,737
tensor,312785
tensorA,561244
tensorBF,2140
tensorBSS,4623
TensorClustering,1744
tensorEVD,4003
tensorflow,293192
tensorMiss,1930
TensorPreAve,3357
tensorregress,3205
tensorsparse,1780
TensorTest2D,2885
tensorTS,6955
tensr,2411
TEQR,2366
tergm,29851
tergmLite,2821
term,4775
terminaldigits,1919
tern,12625
tern.gee,5151
tern.mmrm,6033
Ternary,15133
ternvis,1849
terra,1860226
terrainmeshr,20457
terrainr,5827
TesiproV,2463
tesselle,2355
tesseract,75497
test2norm,6057
TestAnaAPP,4172
testarguments,1555
testassay,1726
testCompareR,3189
TestCor,3020
testcorr,4151
testdat,2830
TestDataImputation,3880
TestDesign,6420
TestDimorph,3529
testDriveR,1860
testequavar,3674
tester,24535
testex,5065
testforDEP,1831
TestFunctions,3937
TestGardener,5242
TestGenerator,2321
TestIndVars,1215
TestingSimilarity,1920
testit,100752
TestScorer,3112
TestsSymmetry,1344
testthat,5442148
testthatmulti,1508
testthis,3965
testtwice,1527
tetraclasse,1700
tetragon,2837
tetrascatt,2312
tetRys,1204
Tex4exams,1858
TeXCheckR,4887
TexExamRandomizer,2398
texmex,7209
texor,7738
TExPosition,2363
texPreview,13073
texreg,218058
text.alignment,2893
text,33713
text2map,3923
text2sdg,10618
text2sdgData,9097
text2speech,4150
text2vec,78444
textab,1972
textAnnotatoR,717
textBoxPlacement,1445
textcat,13444
textclean,74831
textdata,80747
texteffect,1932
texter,1872
TextForecast,2831
textir,8592
textmineR,16799
TextMiningGUI,2991
textometry,19176
textplot,7343
textpress,596
textrank,7330
textrar,4025
textrecipes,13218
textreg,22279
textreuse,6159
textshape,131540
textshaping,17211541
textstem,31986
textTinyR,17168
textTools,2913
textutils,16237
tf,2943
TFactSR,1254
tfaddons,1763
tfarima,3742
tfautograph,170168
tfCox,1513
tfdatasets,31166
tfdeploy,2026
tfer,2270
tfestimators,14298
tfevents,3961
tfhub,4221
tfio,2154
TFisher,37531
TFM,679
TFMPvalue,38517
tfNeuralODE,7138
tfprobability,6243
tframe,8113
TFRE,1550
tfrmt,5925
tfrmtbuilder,2591
tfruns,212391
TFunHDDC,2094
tgamtheme,3095
tgcd,4162
tggd,1593
tglkmeans,14626
tgp,37216
tgram,2118
TGS,1842
TGST,2266
tgstat,4383
tgver,2285
TH.data,1102957
thames,1921
thankr,1519
ThankYouStars,1671
theft,23704
theftdlc,1838
theiaR,2395
thematic,54445
themis,71462
TheOpenAIR,3454
ThermalSampleR,2230
Thermimage,4676
ThermIndex,6180
thermocouple,1710
TheSFACE,1455
thestats,1962
thgenetics,2132
thief,73556
thinkr,4311
this.path,21384
ThomasJeffersonUniv,2428
thor,12378
thorn,2032
THREC,7039
thredds,2736
threeBrain,4040
ThreeGroups,1770
threejs,160698
threesixtygiving,2142
ThreeWay,7194
ThreeWiseMonkeys,1551
threewords,1894
threg,1924
thregI,2222
Thresher,6059
ThresholdROC,6758
ThresholdROCsurvival,8529
threshr,3513
thriftr,2355
thunder,3209
ThurMod,1920
thurstonianIRT,4689
tibble,14851521
tibbletime,126190
tibblify,5331
tican,1905
tictactoe,1861
tictoc,238251
TideCurves,3532
TideHarmonics,3098
Tides,3051
TideTables,2968
tidier,2691
tidyAML,3692
tidybayes,67795
tidyBdE,10988
tidybins,5395
tidyboot,2175
tidycat,3713
tidyCDISC,3286
tidycensus,108281
tidychangepoint,895
tidycharts,2976
tidyclust,24795
tidycmprsk,135969
tidycode,2047
tidycomm,61648
tidycountries,1406
tidyCpp,4163
tidycwl,2541
tidydann,2018
tidydatatutor,2472
tidydelta,800
tidyDenovix,2600
TidyDensity,8128
tidydice,3007
tidydr,9807
tidyedgar,2213
tidyEdSurvey,2264
tidyEmoji,2589
tidyestimate,3034
tidyfast,7891
tidyfinance,4069
tidyfit,4941
tidyfst,19120
tidyft,4743
tidygam,4389
tidygapminder,2732
tidygate,3208
tidygenomics,2201
tidygeocoder,86761
tidygeoRSS,1851
tidygraph,751613
tidyHeatmap,12592
tidyheatmaps,6879
tidyhte,7392
tidyhydat,8089
tidyindex,1891
tidyjson,174248
tidylda,6866
tidyllm,1392
tidylo,3923
tidylog,28907
tidyLPA,32809
tidyMC,1936
tidymodels,461694
tidymodlr,724
TidyMultiqc,2701
tidync,10101
tidypaleo,4380
tidyplate,2863
tidyplots,4542
tidyplus,2720
tidypmc,2211
tidyposterior,6901
tidypredict,9319
tidyquant,359791
tidyquery,4457
tidyr,11575380
tidyrates,1589
tidyREDCap,3812
tidyrgee,2089
tidyRSS,15253
tidyrules,42304
tidysdm,4723
tidyselect,12335799
tidySEM,38142
tidyseurat,7283
tidysmd,3566
tidysq,3717
tidystopwords,2575
tidystringdist,3104
tidysynth,7965
tidytable,33828
tidyterra,88611
